Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,consent,state,gender,age,pid_3 - Selected Choice,pid_3 - Other (please specify) - Text,pid_rep,pid_dem,pid_ind,pol_interest,ft_dems,ft_reps,We'd like to understand how you think various measures of the economy performed in 2019.When answ - The nation's economy,We'd like to understand how you think various measures of the economy performed in 2019.When answ - The level of unemployment,We'd like to understand how you think various measures of the economy performed in 2019.When answ - Inflation,reps_economy - No Name - - Got better,reps_economy - No Name - - Stayed about the same,reps_economy - No Name - - Got worse,dems_economy - No Name - - Got better,dems_economy - No Name - - Stayed about the same,dems_economy - No Name - - Got worse,reps_unemployment - No Name - - Got better,reps_unemployment - No Name - - Stayed about the same,reps_unemployment - No Name - - Got worse,dems_unemployment - No Name - - Got better,dems_unemployment - No Name - - Stayed about the same,dems_unemployment - No Name - - Got worse,reps_inflation - No Name - - Got better,reps_inflation - No Name - - Stayed about the same,reps_inflation - No Name - - Got worse,dems_inflation - No Name - - Got better,dems_inflation - No Name - - Stayed about the same,dems_inflation - No Name - - Got worse,gop_unemployment,gop_inflation,obama_unemployment,obama_inflation,trump_masks,latino,race - Selected Choice,race - Other - Text,education,sleep,prosthetic,blind,deaf,gang,family_gang,hits,date,sincerity,randomization_1
6/29/20 10:51,6/29/20 10:55,0,103.110.237.143,100,239,1,6/29/20 10:55,R_Rnb86cLk7vxoWOZ,,,,,11.34280396,77.72738647,anonymous,EN,1,45,1,3,1,,,1,,8,4,6,1,4,5,25,25,50,25,25,50,50,25,25,25,50,25,25,25,50,25,50,25,,,2,1,12,1,1,,5,2,1,2,1,1,2,2,6/30/20,2,obama
6/29/20 10:50,6/29/20 10:55,0,50.36.1.161,100,289,1,6/29/20 10:55,R_1g2e7DdS3MVb8QZ,,,,,33.82989502,-79.478302,anonymous,EN,1,39,1,5,1,,,1,,9,7,8,4,1,4,20,40,40,20,40,40,20,20,60,20,20,60,20,30,50,20,20,60,,,1,2,100,1,1,,5,3,1,1,1,1,1,1,29/06/2020,3,obama
6/29/20 10:50,6/29/20 10:55,0,72.181.85.51,100,282,1,6/29/20 10:55,R_ZErXO8V3EvJK5KV,,,,,31.74319458,-106.3671036,anonymous,EN,1,45,2,2,3,,,,3,7,1,1,5,5,4,40,40,20,20,50,30,40,40,20,30,40,30,30,50,20,40,40,20,2,2,,,0,1,1,,3,4,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:51,6/29/20 10:55,0,68.9.32.196,100,220,1,6/29/20 10:55,R_2trQ3F3CiKyUVhl,,,,,41.90989685,-72.60289764,anonymous,EN,1,7,1,3,1,,,2,,7,8,2,4,4,4,80,10,10,40,30,30,80,10,10,30,20,50,80,10,10,30,50,20,,,1,1,0,2,1,,5,3,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 10:49,6/29/20 10:55,0,99.10.204.105,100,360,1,6/29/20 10:55,R_3jUv43ZYtriooVs,,,,,26.93499756,-80.11779785,anonymous,EN,1,10,1,2,1,,,2,,5,4,2,5,5,4,70,20,10,30,30,40,80,10,10,40,30,30,75,15,10,35,35,30,1,1,,,1,2,1,,3,3,2,2,2,2,2,1,6/29/20,1,congress
6/29/20 10:50,6/29/20 10:55,0,104.229.232.122,100,275,1,6/29/20 10:55,R_0HTd3pwu0IwZdM5,,,,,43.03070068,-74.98760223,anonymous,EN,1,5,1,3,2,,1,,,8,8,8,5,4,5,30,45,25,45,35,20,30,30,40,40,40,20,30,40,30,30,35,35,1,1,,,4,1,2,,6,2,1,1,1,1,1,2,6/29/20,2,congress
6/29/20 10:49,6/29/20 10:55,0,45.31.71.208,100,352,1,6/29/20 10:55,R_1mCXxIQmwrxMYHN,,,,,30.11720276,-81.41190338,anonymous,EN,1,10,1,3,3,,,,1,9,2,4,1,1,4,90,8,2,40,45,15,95,4,1,60,35,5,50,40,10,20,50,30,,,1,1,1,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:50,6/29/20 10:55,0,67.149.178.103,100,312,1,6/29/20 10:55,R_UMwMzhfY0amHkhX,,,,,39.90719604,-82.75530243,anonymous,EN,1,36,2,5,2,,1,,,1,3,3,1,1,4,95,5,0,20,10,70,95,5,0,0,20,80,50,30,20,0,20,80,,,2,2,3,2,1,,2,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:50,6/29/20 10:55,0,70.175.35.66,100,272,1,6/29/20 10:55,R_3G7Hd4j2Q0RTvJ3,,,,,36.01339722,-115.2077026,anonymous,EN,1,3,2,3,1,,,1,,8,9,6,1,1,1,40,50,10,40,40,20,40,50,10,50,20,30,50,10,40,50,40,10,1,1,,,10,2,1,,6,3,1,2,2,1,1,1,6/29/20,3,congress
6/29/20 10:50,6/29/20 10:55,0,142.197.153.244,100,322,1,6/29/20 10:55,R_UsczA6rmtarvVMR,,,,,28.30560303,-81.41970062,anonymous,EN,1,45,1,3,2,,2,,,7,2,3,4,5,4,40,40,20,20,30,50,30,30,40,40,30,30,30,20,50,40,40,20,,,3,2,20,2,2,,6,3,2,1,2,2,2,2,6/29/20,5,obama
6/29/20 10:49,6/29/20 10:55,0,75.161.43.115,100,331,1,6/29/20 10:55,R_3hi1onfsezabnxi,,,,,35.15179443,-106.5789032,anonymous,EN,1,5,2,3,1,,,1,,8,7,9,4,4,1,30,30,40,30,30,40,30,40,30,40,30,30,40,30,30,40,30,30,,,2,2,58,2,3,,6,3,2,2,2,2,2,4,6/29/20,3,obama
6/29/20 10:51,6/29/20 10:55,0,174.54.173.100,100,221,1,6/29/20 10:55,R_3J2S01GtlsgRGin,,,,,40.07940674,-76.31410217,anonymous,EN,1,39,1,3,2,,2,,,8,7,3,1,1,5,90,10,0,25,50,25,90,10,0,10,60,30,60,30,10,10,40,50,1,1,,,5,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:49,6/29/20 10:55,0,198.228.80.162,100,349,1,6/29/20 10:55,R_21sU08e6GMYCxnO,,,,,37.75100708,-97.8219986,anonymous,EN,1,45,2,3,2,,1,,,9,9,10,1,4,1,25,50,25,35,25,40,45,15,40,15,15,70,25,25,50,25,25,50,1,1,,,10,2,2,,2,1,1,1,1,1,1,4,29/06/2020,5,congress
6/29/20 10:51,6/29/20 10:55,0,73.213.235.110,100,233,1,6/29/20 10:55,R_1ifBOEk68MJK9Dw,,,,,38.67070007,-77.42739868,anonymous,EN,1,48,1,2,3,,,,2,4,7,4,5,5,4,90,5,5,40,10,50,40,30,30,20,20,60,10,80,10,0,50,50,,,1,1,10,2,1,,5,3,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 10:49,6/29/20 10:55,0,172.2.161.88,100,351,1,6/29/20 10:55,R_1Nn0HRopQufYeGb,,,,,33.37919617,-86.69689941,anonymous,EN,1,1,2,6,1,,,2,,3,6,4,4,1,4,90,10,0,20,70,10,80,20,0,60,35,5,80,20,0,0,80,20,1,1,,,0,2,1,,3,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:49,6/29/20 10:55,0,96.32.19.28,100,336,1,6/29/20 10:55,R_31i3QgH4BmcADaw,,,,,41.84669495,-73.01779938,anonymous,EN,1,7,2,5,1,,,2,,9,6,0,5,5,5,80,10,10,5,10,85,90,5,5,10,10,80,85,10,5,10,10,80,,,1,1,1,2,1,,2,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:52,6/29/20 10:55,0,104.129.204.59,100,174,1,6/29/20 10:55,R_t0vpQgQI0BVsj8B,,,,,33.93490601,-84.39219666,anonymous,EN,1,34,2,4,2,,1,,,6,3,8,1,1,1,90,5,5,50,20,30,90,5,5,50,25,25,90,5,5,50,25,25,1,1,,,1,2,1,,6,3,2,2,2,2,2,4,6/29/84,1,congress
6/29/20 10:51,6/29/20 10:55,0,71.84.234.252,100,266,1,6/29/20 10:55,R_xmjG5QVptNfOa9r,,,,,34.16479492,-118.1515045,anonymous,EN,1,5,2,3,1,,,1,,7,7,8,4,5,4,50,25,25,50,25,25,50,25,25,50,25,25,50,25,25,50,25,25,,,2,2,1,2,1,,5,4,1,2,2,2,2,1,29/06/2020,3,obama
6/29/20 10:49,6/29/20 10:55,0,50.102.194.22,100,349,1,6/29/20 10:55,R_3LXTVl08Y31IoYE,,,,,39.64950562,-86.86859894,anonymous,EN,1,39,1,5,1,,,1,,7,9,3,1,4,1,30,40,30,50,30,20,20,20,60,60,30,10,30,30,40,60,30,10,,,1,2,1,1,1,,5,4,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 10:49,6/29/20 10:55,0,141.193.194.217,100,370,1,6/29/20 10:55,R_AKvupdcpusthlXb,,,,,45.66340637,-118.7790985,anonymous,EN,1,38,1,6,3,,,,3,6,0,0,5,5,4,55,25,20,3,5,92,10,10,80,1,1,98,20,30,50,1,1,98,,,2,2,20,2,1,,4,3,2,2,2,2,2,4,6/29/20,2,obama
6/29/20 10:49,6/29/20 10:55,0,185.245.87.200,100,379,1,6/29/20 10:55,R_2vi6AAN2JudMtvm,,,,,34.05490112,-118.2577972,anonymous,EN,1,5,2,4,1,,,1,,8,10,5,4,5,4,50,50,0,60,20,20,50,25,25,70,15,15,40,30,30,50,25,25,,,1,1,100,1,1,,6,3,2,1,2,2,2,2,6/29/20,3,obama
6/29/20 10:49,6/29/20 10:55,0,71.68.138.160,100,351,1,6/29/20 10:55,R_2SxJDQXyoMPYqbf,,,,,33.9631958,-80.93409729,anonymous,EN,1,42,2,4,2,,2,,,5,3,5,1,4,5,95,3,2,0,30,70,75,10,15,0,10,90,60,10,30,0,0,100,,,1,1,0,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:50,6/29/20 10:55,0,72.210.45.108,100,289,1,6/29/20 10:55,R_4JaOXxHqSESmdJD,,,,,32.21510315,-110.7781982,anonymous,EN,1,3,1,4,1,,,2,,8,3,1,1,1,4,80,20,0,10,30,60,90,10,0,50,40,10,15,75,10,5,30,65,,,2,2,1,1,1,,3,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:50,6/29/20 10:55,0,38.27.123.30,100,281,1,6/29/20 10:55,R_uf6KZWyOhUenROp,,,,,39.21470642,-76.07949829,anonymous,EN,1,21,1,3,2,,2,,,5,4,4,1,1,5,90,7,3,70,20,10,95,5,0,60,20,20,80,20,0,60,15,25,2,2,,,5,2,1,,5,3,2,2,2,2,2,2,6/29/20,1,congress
6/29/20 10:50,6/29/20 10:55,0,71.237.55.234,100,306,1,6/29/20 10:55,R_3J1X0lImKTBcVic,,,,,39.94219971,-104.7854004,anonymous,EN,1,6,2,3,3,,,,3,4,2,2,4,4,4,75,25,0,25,75,0,50,50,0,50,50,0,0,70,30,0,50,50,,,2,2,3,2,1,,4,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:49,6/29/20 10:55,0,68.48.166.51,100,384,1,6/29/20 10:55,R_1FbtPPO9G7XEggs,,,,,43.05729675,-83.74980164,anonymous,EN,1,23,1,3,1,,,1,,8,7,5,4,1,4,25,50,25,25,50,25,25,50,25,50,25,25,25,50,25,25,50,25,,,1,2,2,2,1,,6,4,1,1,1,1,1,1,29/06/2020,3,obama
6/29/20 10:51,6/29/20 10:55,0,206.213.251.31,100,241,1,6/29/20 10:55,R_cG5L7C2Jzmva74Z,,,,,41.53819275,-72.80079651,anonymous,EN,1,21,2,5,2,,2,,,7,2,8,1,1,4,70,30,0,0,40,60,80,20,0,0,50,50,50,50,0,0,40,60,,,2,2,4,2,1,,3,3,2,2,2,2,2,4,6/29/20,2,obama
6/29/20 10:49,6/29/20 10:55,0,97.66.215.85,100,373,1,6/29/20 10:55,R_3jZFhF8zq3wAQ6V,,,,,33.97779846,-86.55979919,anonymous,EN,1,1,1,6,2,,1,,,7,0,8,1,1,1,95,5,0,40,20,40,100,0,0,20,30,50,60,20,20,10,10,80,1,1,,,2,2,1,,3,4,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:51,6/29/20 10:55,0,143.59.205.88,100,269,1,6/29/20 10:55,R_2tx56McE7vUnrVj,,,,,32.37359619,-86.1832962,anonymous,EN,1,1,1,4,1,,,2,,6,8,3,5,5,5,50,45,5,10,10,80,75,20,5,50,25,25,73,2,25,5,20,75,,,1,1,3,2,1,,5,3,2,2,2,2,2,1,6/29/20,5,obama
6/29/20 10:52,6/29/20 10:55,0,107.134.196.158,100,209,1,6/29/20 10:55,R_1IoqqU9G1sguAhJ,,,,,30.66169739,-87.04799652,anonymous,EN,1,10,2,2,1,,,1,,9,9,1,5,5,5,40,40,20,10,30,60,40,30,30,10,20,70,50,30,20,10,60,30,3,2,,,1,2,1,,3,2,2,1,2,2,2,2,6/29/20,1,congress
6/29/20 10:49,6/29/20 10:55,0,69.139.24.14,100,380,1,6/29/20 10:55,R_2tfIYm3vQ01G2vX,,,,,40.11360168,-74.93959808,anonymous,EN,1,39,2,3,2,,2,,,6,4,8,4,5,5,60,20,20,20,20,60,70,10,20,50,40,10,50,40,10,30,20,50,,,1,1,3,2,1,,4,3,2,2,2,2,2,1,6/29/20,1,obama
6/29/20 10:50,6/29/20 10:55,0,40.124.28.66,100,322,1,6/29/20 10:55,R_1pyRpyOKOdNGZXf,,,,,29.42410278,-98.49359894,anonymous,EN,1,1,1,4,1,,,1,,6,8,9,4,1,5,50,30,20,40,30,30,30,20,50,10,40,50,20,30,50,30,50,20,,,1,2,17,1,1,,5,2,2,2,2,1,1,2,29/06/2020,2,obama
6/29/20 10:49,6/29/20 10:55,0,71.197.178.238,100,363,1,6/29/20 10:55,R_25XcvAmHfbzkUQl,,,,,47.71780396,-122.2998962,anonymous,EN,1,49,2,4,2,,1,,,7,4,7,1,1,1,100,0,0,0,90,10,100,0,0,0,100,0,100,0,0,0,100,0,,,2,2,1,2,1,,5,3,1,2,2,2,1,1,6/29/20,3,obama
6/29/20 10:50,6/29/20 10:55,0,172.251.100.127,100,320,1,6/29/20 10:55,R_1KfIYnzBVgYHgk8,,,,,34.16490173,-119.1719971,anonymous,EN,1,5,2,6,1,,,2,,7,8,2,4,4,4,90,5,5,30,20,50,90,10,0,20,30,50,50,40,10,20,20,60,2,2,,,10,2,1,,4,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:50,6/29/20 10:55,0,172.11.51.206,100,331,1,6/29/20 10:55,R_3iNZ6k5WRVJ7wjP,,,,,41.43769836,-81.80879974,anonymous,EN,1,36,1,6,2,,1,,,8,2,4,1,1,4,85,10,5,50,35,15,90,10,0,70,20,10,50,40,10,34,33,33,,,2,2,10,2,1,,5,2,2,1,2,2,2,4,6/29/20,1,obama
6/29/20 10:50,6/29/20 10:55,0,73.70.94.214,100,334,1,6/29/20 10:55,R_3iWR4BGGSWwbd9e,,,,,37.31770325,-122.0438004,anonymous,EN,1,5,1,3,1,,,1,,7,7,7,4,1,4,30,50,20,30,50,20,30,20,50,50,20,30,50,20,30,30,20,50,1,2,,,2,2,1,,6,3,2,2,2,2,2,3,6/29/20,3,congress
6/29/20 10:49,6/29/20 10:55,0,67.168.97.71,100,368,1,6/29/20 10:55,R_1NadDpc0st08tZM,,,,,47.01109314,-122.875,anonymous,EN,1,49,2,2,1,,,2,,8,7,1,4,4,4,100,0,0,10,20,70,100,0,0,0,0,100,100,0,0,0,0,100,1,1,,,0,2,4,,3,2,2,2,2,2,2,2,6/29/20,2,congress
6/29/20 10:50,6/29/20 10:55,0,73.41.22.225,100,303,1,6/29/20 10:55,R_1PRcyQkXffhgZof,,,,,38.5447998,-121.7447968,anonymous,EN,1,5,1,3,1,,,1,,6,8,8,1,4,5,25,50,25,50,25,25,50,25,25,50,25,25,25,25,50,25,25,50,1,1,,,2,1,1,,6,3,1,1,1,1,1,2,6/29/20,2,congress
6/29/20 10:49,6/29/20 10:55,0,73.245.132.58,100,383,1,6/29/20 10:55,R_2OVURDwybMaPAew,,,,,26.01620483,-80.19550323,anonymous,EN,1,49,2,4,1,,,1,,10,10,9,4,4,4,35,20,45,50,25,25,25,25,50,50,25,25,50,15,35,70,10,20,,,1,2,25,1,2,,6,2,1,1,1,1,1,3,29/06/2020,3,obama
6/29/20 10:51,6/29/20 10:55,0,24.147.17.197,100,291,1,6/29/20 10:55,R_PvrGOd9kBkqv8EV,,,,,42.45669556,-71.37470245,anonymous,EN,1,22,2,3,1,,,1,,7,7,3,1,1,5,85,15,0,65,25,10,75,25,0,65,25,10,15,65,20,5,15,80,2,2,,,1,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:51,6/29/20 10:55,0,108.35.88.205,100,284,1,6/29/20 10:55,R_3vKGKCI7TqpA0x3,,,,,40.70210266,-74.4048996,anonymous,EN,1,31,1,2,3,,,,2,6,4,1,5,5,4,70,20,10,15,10,75,50,25,25,10,0,90,40,30,30,20,10,70,2,1,,,1,2,1,,5,4,2,2,2,2,2,3,6/29/20,1,congress
6/29/20 10:51,6/29/20 10:55,0,68.49.112.179,100,244,1,6/29/20 10:55,R_9uXW9vZxlDJODMl,,,,,42.87280273,-85.87740326,anonymous,EN,1,23,2,6,2,,1,,,7,1,6,4,5,5,40,35,25,25,35,40,60,30,10,50,40,10,10,50,40,10,50,40,1,1,,,10,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:49,6/29/20 10:55,0,52.229.56.246,100,391,1,6/29/20 10:55,R_2ScZcv77zC3TDVf,,,,,47.60920715,-122.3314056,anonymous,EN,1,11,1,3,2,,1,,,9,8,8,1,4,1,50,30,20,50,25,25,40,30,30,60,30,10,40,20,40,30,25,45,1,2,,,3,1,2,,5,3,2,2,2,2,2,1,29/06/2020,3,congress
6/29/20 10:50,6/29/20 10:55,0,50.107.161.44,100,325,1,6/29/20 10:55,R_eVcvJh0iMiFnN8B,,,,,41.539505,-75.7036972,anonymous,EN,1,39,2,4,3,,,,2,5,5,5,1,1,4,80,18,2,70,25,5,85,13,2,70,25,5,60,35,5,50,40,10,2,2,,,2,2,1,,5,2,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:48,6/29/20 10:55,0,98.212.214.93,100,427,1,6/29/20 10:55,R_12FSUNVlBPaftgO,,,,,42.01280212,-88.09670258,anonymous,EN,1,14,1,3,1,,,2,,9,9,2,1,1,1,80,10,10,60,20,20,75,15,10,70,20,10,90,6,4,60,15,25,2,1,,,0,2,4,,6,2,2,2,2,2,2,4,6/29/20,2,congress
6/29/20 10:51,6/29/20 10:55,0,108.69.93.133,100,258,1,6/29/20 10:55,R_3fIXPWmL53k0Lsj,,,,,34.11099243,-84.30249786,anonymous,EN,1,11,2,2,1,,,2,,7,4,2,1,1,4,85,10,5,72,20,8,93,2,5,90,5,5,91,8,1,76,20,4,,,2,1,10,2,"1,4",,5,4,2,2,2,2,2,3,6/29/20,1,obama
6/29/20 10:50,6/29/20 10:55,0,165.225.39.101,100,310,1,6/29/20 10:55,R_2UhXkEDuFblmekP,,,,,40.67990112,-74.00279999,anonymous,EN,1,7,1,3,1,,,1,,8,10,2,5,5,5,0,0,100,80,20,0,0,0,100,80,20,0,0,0,100,80,20,0,,,1,1,0,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:49,6/29/20 10:56,0,191.101.160.76,100,389,1,6/29/20 10:56,R_2U3qZBDawa4mS92,,,,,29.80999756,-95.56079865,anonymous,EN,1,36,2,4,1,,,1,,8,9,4,1,5,5,65,25,10,75,10,15,65,15,20,75,15,10,60,20,20,70,20,10,,,2,3,10,2,2,,5,4,2,1,1,1,1,2,29/06/2020,5,obama
6/29/20 10:51,6/29/20 10:56,0,24.155.209.131,100,278,1,6/29/20 10:56,R_cGZEUOwHsVPooWR,,,,,31.65989685,-96.98670197,anonymous,EN,1,45,2,5,2,,2,,,5,0,6,1,1,1,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,,,2,2,3,2,1,,3,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:51,6/29/20 10:56,0,69.219.162.88,100,266,1,6/29/20 10:56,R_UmrlIMwySwGRaQV,,,,,40.62690735,-122.3540039,anonymous,EN,1,5,1,3,2,,1,,,6,1,9,5,4,5,55,30,15,15,30,55,40,30,30,60,20,20,60,30,10,20,50,30,3,2,,,0,2,1,,2,2,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:52,6/29/20 10:56,0,173.88.185.110,100,220,1,6/29/20 10:56,R_3OeNxsz5E6BvTzj,,,,,41.29139709,-81.06549835,anonymous,EN,1,36,2,4,1,,,2,,7,7,0,5,5,5,2,2,96,5,5,90,2,40,58,1,40,59,20,40,40,20,40,40,,,2,2,4,2,1,,3,3,2,1,2,2,2,4,6/29/20,1,obama
6/29/20 10:49,6/29/20 10:56,0,47.227.118.95,100,391,1,6/29/20 10:56,R_3qdGOsQYTPPbXSo,,,,,39.74360657,-86.11579895,anonymous,EN,1,15,1,3,1,,,1,,3,9,0,5,5,5,70,20,10,50,40,10,100,0,0,80,20,0,30,70,0,0,20,80,,,1,1,1,2,1,,3,3,2,2,2,2,2,2,6/29/20,2,obama
6/29/20 10:50,6/29/20 10:56,0,70.44.129.143,100,349,1,6/29/20 10:56,R_XX2SX16ThrhvWp3,,,,,40.17500305,-76.18170166,anonymous,EN,1,39,1,5,3,,,,2,8,7,0,4,4,5,100,0,0,35,45,20,100,0,0,25,70,5,100,0,0,0,50,50,2,1,,,20,2,1,,4,2,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:51,6/29/20 10:56,0,172.249.109.29,100,273,1,6/29/20 10:56,R_Y5h6IRnbcll8htT,,,,,33.790802,-118.3247986,anonymous,EN,1,5,2,3,1,,,1,,7,8,6,4,4,4,20,60,20,20,60,20,5,90,5,5,75,20,5,90,5,5,75,20,2,2,,,2,2,4,,5,3,2,2,2,2,2,2,6/29/20,1,congress
6/29/20 10:50,6/29/20 10:56,0,68.32.163.211,100,347,1,6/29/20 10:56,R_2arDzd3q7tJPBft,,,,,34.73150635,-86.56539917,anonymous,EN,1,1,2,4,2,,1,,,8,9,9,1,1,1,50,25,25,50,25,25,50,25,25,25,50,25,50,25,25,50,25,25,1,2,,,3,1,"1,2,3,4,5",,5,3,2,2,2,2,2,4,6/29/20,3,congress
6/29/20 10:51,6/29/20 10:56,0,67.183.104.129,100,252,1,6/29/20 10:56,R_w5AdWtdIfx2X6CZ,,,,,47.11010742,-122.7750015,anonymous,EN,1,49,1,3,2,,1,,,10,7,7,5,4,4,21,32,47,21,12,67,23,12,65,21,43,36,43,13,44,23,43,34,1,1,,,6,1,2,,6,3,1,1,1,1,2,4,6/29/20,4,congress
6/29/20 10:49,6/29/20 10:56,0,184.98.69.240,100,386,1,6/29/20 10:56,R_u8v60pOBtIqD6jn,,,,,33.43930054,-111.7698975,anonymous,EN,1,3,1,3,1,,,1,,8,10,2,5,5,4,90,10,0,80,20,0,90,10,0,80,20,0,0,90,10,0,90,10,,,1,1,1,2,4,,5,3,2,2,2,2,2,3,6/29/20,1,obama
6/29/20 10:51,6/29/20 10:56,0,50.238.252.146,100,284,1,6/29/20 10:56,R_0TVKLWXo3bv39tf,,,,,47.2230072,-122.5361023,anonymous,EN,1,5,4,5,3,,,,2,6,6,0,1,1,5,100,0,0,100,0,0,70,30,0,80,20,0,0,0,100,0,0,100,1,2,,,0,2,,,,4,2,2,2,,,1,6/29/20,1,congress
6/29/20 10:49,6/29/20 10:56,0,162.231.129.70,100,412,1,6/29/20 10:56,R_1CkW3vpxWTDkwHa,,,,,34.75180054,-82.25559998,anonymous,EN,1,42,2,4,1,,,1,,6,9,2,1,4,4,50,30,20,40,40,20,50,30,20,20,50,30,30,20,50,20,60,20,,,1,2,2,1,1,,5,3,2,2,2,2,2,3,6/29/20,1,obama
6/29/20 10:51,6/29/20 10:56,0,96.248.74.93,100,292,1,6/29/20 10:56,R_1gTJmFPvikGaXq6,,,,,40.36990356,-74.63809967,anonymous,EN,1,39,2,3,3,,,,2,6,0,0,1,1,4,100,0,0,0,0,100,100,0,0,0,0,100,0,100,0,0,100,0,2,2,,,0,2,1,,5,3,2,1,2,2,2,4,6/29/20,1,congress
6/29/20 10:50,6/29/20 10:56,0,73.22.174.52,100,333,1,6/29/20 10:56,R_zVh63Nc4zlCU42B,,,,,41.94090271,-87.65319824,anonymous,EN,1,14,2,3,3,,,,2,7,7,2,1,1,1,50,30,20,60,30,10,50,40,10,70,20,10,50,20,30,60,20,20,2,2,,,0,2,4,,5,3,2,2,2,2,2,2,6/29/20,2,congress
6/29/20 10:49,6/29/20 10:56,0,38.68.53.1,100,401,1,6/29/20 10:56,R_24l9le43F1xR85Y,,,,,37.75100708,-97.8219986,anonymous,EN,1,29,2,4,1,,,1,,8,8,9,4,4,1,40,20,40,20,30,50,40,10,50,50,10,40,40,30,30,20,40,40,,,1,2,1,1,1,,6,2,1,1,1,1,1,2,29/06/2020,3,obama
6/29/20 10:51,6/29/20 10:56,0,76.187.146.175,100,313,1,6/29/20 10:56,R_1PRbW7fahzCxExv,,,,,32.85450745,-96.59909821,anonymous,EN,1,29,1,5,2,,1,,,10,10,8,4,5,5,25,35,40,50,25,25,25,25,50,25,25,50,50,25,25,25,25,50,1,1,,,6,1,2,,5,3,1,1,1,1,1,2,29/06/2020,2,congress
6/29/20 10:49,6/29/20 10:56,0,70.39.83.14,100,416,1,6/29/20 10:56,R_XMQyYdBTgPDAt6p,,,,,37.75100708,-97.8219986,anonymous,EN,1,5,1,3,1,,,1,,8,10,0,4,5,5,20,20,60,90,5,5,20,10,70,0,0,100,70,20,10,10,20,70,,,1,1,10,2,2,,5,3,2,2,2,2,2,4,29/06/2020,1,obama
6/29/20 10:50,6/29/20 10:56,0,107.77.220.56,100,338,1,6/29/20 10:56,R_3EGbL1rc6FpBPBN,,,,,29.79119873,-95.41819763,anonymous,EN,1,45,1,2,1,,,2,,5,5,3,1,1,4,90,10,0,80,20,0,90,10,0,80,20,0,50,50,0,50,50,0,1,2,,,5,2,4,,5,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:50,6/29/20 10:56,0,69.251.195.1,100,323,1,6/29/20 10:56,R_3n27ZwXcRukuC5S,,,,,39.45669556,-76.96959686,anonymous,EN,1,21,2,4,2,,2,,,7,0,6,1,1,4,70,25,5,28,55,17,25,60,15,10,50,40,15,75,10,5,60,35,2,2,,,5,2,1,,6,2,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:49,6/29/20 10:56,0,181.214.113.245,100,380,1,6/29/20 10:56,R_1IbKDbrlTm2LXvc,,,,,41.84829712,-87.65170288,anonymous,EN,1,29,1,4,2,,1,,,10,7,7,4,5,4,25,25,50,30,30,40,25,30,45,40,20,40,20,30,50,30,30,40,,,1,1,2,1,2,,5,3,1,2,2,1,1,1,29/06/2020,5,obama
6/29/20 10:51,6/29/20 10:56,0,100.7.211.94,100,277,1,6/29/20 10:56,R_2ZId9G7aI8mfkSt,,,,,36.73420715,-77.81359863,anonymous,EN,1,48,1,3,1,,,1,,5,5,5,4,4,4,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,2,2,,,3,2,2,,4,5,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:49,6/29/20 10:56,0,107.77.206.8,100,397,1,6/29/20 10:56,R_2zGxQsvmfpgHfSQ,,,,,41.84829712,-87.65170288,anonymous,EN,1,14,1,3,1,,,1,,8,7,0,4,4,4,90,10,0,40,40,20,80,20,0,10,60,30,80,20,0,10,60,30,2,2,,,1,2,1,,6,4,2,2,2,2,2,3,6/29/20,1,congress
